"Modelo","Clasificación Energética","Motorización","Categoría","MTMA (Kg)","Consumo Eléctrico (kWh/100 km)","Potencia eléctrica (kW)","Autonomía eléctrica (km)","Capacidad de la batería (kWh)"
"Renault KANGOO COMBI KK1 Zen 1.5 Blue dCi 70kW (95CV) (semi: K1E3AB 6U SB)","","Gasóleo","M1","2092","","","",""
"Renault KANGOO COMBI KK1 Zen 1.5 Blue dCi 70kW (95CV) EDC (semi: K1E3AB 6UASB)","","Gasóleo","M1","2092","","","",""
"Renault Kangoo Express Z.E. KQ2 Renault Kangoo Maxi Z.E. 2 plazas (Semi: F L1 AZ GE, F L1FAZ GE)","","Eléctricos puros","N1","2130","15.2","44.0","274.0","33.1"
"Renault Kangoo Express Z.E. KQ2 Renault Kangoo Z.E. Furgón 2 plazas -SS (Semi: F L2F2PAZ GE)","","Eléctricos puros","N1","2190","15.2","44.0","274.0","33.1"
"Renault KANGOO FURGON E-TECH 100% eléctrico KV1 L1 2 plazas start ev45 11kW (Semi: F1E1JA 19B)","","Eléctricos puros","N1","2220","17.4","90.0","304.0","45.0"
"Renault KANGOO FURGON E-TECH 100% eléctrico KV1 L1 2 plazas start ev45 11kW ábrete sésamo por Renault (semi: F1E1JA 19)","","Eléctricos puros","N1","2230","17.4","90.0","304.0","45.0"
"Renault KANGOO FURGON E-TECH 100% eléctrico KV1 L1 2 plazas start ev45 22kW (Semi: F1E1JA 10B)","","Eléctricos puros","N1","2220","17.5","90.0","300.0","45.0"
"Renault KANGOO FURGON E-TECH 100% eléctrico KV1 L1 2 plazas start ev45 22kW ábrete sésamo por Renault (Semi: F1E1JA 10)","","Eléctricos puros","N1","2230","17.5","90.0","300.0","45.0"
"Renault KANGOO FURGON E-TECH 100% eléctrico KV1 L2 2 plazas start ev45 11kW (Semi: F2E1JA 19B)","","Eléctricos puros","N1","2510","17.4","90.0","304.0","45.0"
"Renault KANGOO FURGON E-TECH 100% eléctrico KV1 L2 2 plazas start ev45 22kW (Semi: F2E1JA 10B)","","Eléctricos puros","N1","2510","17.5","90.0","300.0","45.0"
"Renault KANGOO Z.E. - KQ2 Furgón 2 plazas (semi: F L1FWZ GE)","","Eléctricos puros","N1","2130","18.0","44.0","230.0","33.1"
"Renault KANGOO Z.E. - KQ2 Furgón 2 plazas (semiI: F L1 WZ GE ,F L1 AZ GE / F L1FAZ GE)","","Eléctricos puros","N1","2130","18.0","44.0","230.0","33.1"
"Renault KANGOO Z.E. - KQ2 Maxi 2 plazas (semi:F L2F2PWZ GE, F L2 2PAZ GE / F L2F2PAZ GE / F L2 2PWZ GE)","","Eléctricos puros","N1","2180","18.0","44.0","230.0","33.1"
"Renault KANGOO Z.E. - KQ2 Maxi 5 plazas (semi: F L2F5PAZ GE OPC. CHAUAD / F L2 5PWZ GE OPC. CHAUAD)","","Eléctricos puros","N1","2291","18.0","44.0","230.0","33.1"
"Renault KANGOO Z.E. - KQ2 Maxi 5 plazas (semi: F L2F5PWZ GE OPC. CHAUAD / F L2 5PAZ GEOPC. CHAUAD)","","Eléctricos puros","N1","2291","18.0","44.0","230.0","33.1"
"Renault KANGOO Z.E. - KQ2 Maxi 5 plazas (semi: F L2F5PWZ GE/F L2 5PAZ GE / F L2F5PAZ GE / F L2 5PWZ GE)","","Eléctricos puros","N1","2277","18.0","44.0","230.0","33.1"
"Renault Koleos HZG Blue dCi 135kW (185cv) X-Tronic 4x2 (semi: EUA2 AN6UC2S,EUA3 AN6UC2S,EUIP AN6UC2S,EUIPCAN6UC2S)","","Gasóleo","M1","2280","","","",""
"Renault Koleos HZG Blue dCi 135kW (185cv) X-Tronic 4x2 (semi: EUA2BAN6UC2S, EUA3BAN6UC2S, UBIPCAN6UC2S )","","Gasóleo","M1","2280","","","",""
"Renault Koleos HZG Blue dCi 135kW (185cv) X-Tronic 4x4 (semi: EUA3 AN6UC4S,EUIP AN6UC4S,EUIPCAN6UC4S)","","Gasóleo","M1","2333","","","",""
"Renault Koleos HZG Blue dCi 135kW (185cv) X-Tronic 4x4 (semi: EUA3BAN6UC4S, UBIPCAN6UC4S)","","Gasóleo","M1","2333","","","",""
"Renault Koleos HZG TCe 116KW (160CV) EDC 4X2 (semi: EUA2BN26UA2S, EUA3BN26UA2S, UBIPCN26UA2S)","","Gasolina","M1","2075","","","",""
"Renault Koleos HZG TCe 116KW (160CV) EDC 4X2 Dfull (semi: EUA2 N26UA2S,EUA3 N26UA2S,EUIP N26UA2S,EUIPCN26UA2S)","","Gasolina","M1","2075","","","",""
"Renault L7e ( Twizy ) Cargo Renault L7e ( Twizy ) Cargo (Semi: URB 3 80 y URB 3 80 FP)","","Eléctricos puros","L7e","685","10.8","12.6","68.0","6.2"
"Renault Master E-Tech - M1E Chasis Cabina L2 (semi: TCC 1C2 3FBZ)","","Eléctricos puros","N1","3500","39.5","57.0","147.0","52.0"
"Renault Master E-Tech - M1E Chasis Cabina L3 (semi: TCC 1C3 3FBZ)","","Eléctricos puros","N1","3500","39.5","57.0","147.0","52.0"
"Renault Master E-Tech - M1E Furgón Tracción L1H1 3100 (semi:TFG 1 110FBZ)","","Eléctricos puros","N1","3100","31.0","57.0","174.0","52.0"
"Renault Master E-Tech - M1E Furgón Tracción L1H2 3100 (semi:TFG 1 120FBZ)","","Eléctricos puros","N1","3100","31.0","57.0","174.0","52.0"
"Renault Master E-Tech - M1E Furgón Tracción L1H2 3500 (semi:TFG 1 123FBZ)","","Eléctricos puros","N1","3500","21.5","57.0","204.0","52.0"
"Renault Master E-Tech - M1E Furgón Tracción L2H2 3100 (semi:TFG 1 220FBZ)","","Eléctricos puros","N1","3100","31.0","57.0","174.0","52.0"
"Renault Master E-Tech - M1E Furgón Tracción L2H2 3500 (semi: TFG 1 223 FAZ)","","Eléctricos puros","N1","3500","13.7","57.0","320.0","33.0"
"Renault Master E-Tech - M1E Furgón Tracción L2H2 3500 (semi:TFG 1 223FBZ)","","Eléctricos puros","N1","3500","21.5","57.0","204.0","52.0"
"Renault Master E-Tech - M1E Furgón Tracción L3H2 3100 (semi:TFG 1 320FBZ)","","Eléctricos puros","N1","3100","31.0","57.0","174.0","52.0"
"Renault Master E-Tech - M1E Furgón Tracción L3H2 3500 (semi:TFG 1 323FBZ)","","Eléctricos puros","N1","3500","21.5","57.0","204.0","52.0"
"Renault Master Furgón R3U Furgón T L3H2 3500 Blue dCi 100 kW (135 CV) (semi:TFG1 323 8M )","","Gasóleo","N1","3500","","","",""
"Renault Megane Berlina MB4 (Fase 2) Blue dCi 85 kW (115CV) (semi: 2EA2 A6M6USA)","","Gasóleo","M1","1889","","","",""
"Renault Megane Berlina MB4 (Fase 2) Blue dCi 85 kW (115CV) DFULL (semi: 2EA2 A6M6USC, 2BU2 A6M6USC, 2RSL A6M6USC)","","Gasóleo","M1","1889","","","",""
"Renault Megane Berlina MB4 (Fase 2) Blue dCi 85 kW (115CV) DFULL (semi: 2RSL A6M6USC opc RALU18)","","Gasóleo","M1","1889","","","",""
"Renault Megane Berlina MB4 (Fase 2) Blue dCi 85 kW (115CV) DFULL EDC (semi: 2EA3 A6A6USA, 2EA2 A6A6USA)","","Gasóleo","M1","1916","","","",""
"Renault Megane Berlina MB4 (Fase 2) Blue dCi 85 kW (115CV) DFULL EDC (semi: 2RSL A6A6USC opc RALU18)","","Gasóleo","M1","1916","","","",""
"Renault Megane Berlina MB4 (Fase 2) Blue dCi 85 kW (115CV)DFULL(semi:2EA2 A6M6USY, 2BU2 A6M6USY, 2EA3 A6M6USY,2RSL A6M6USY,2EA3 A6M6USZ)","","Gasóleo","M1","1889","","","",""
"Renault Megane Berlina MB4 (Fase 2) E-TECH Híbrido enchufable 117kW (160CV) (semi:  2EA2 NHH6UPZ,2EA3 NHH6UPZ,2ETC NHH6UPZ )","","Híbridos enchufables","M1","2060","15.9","74.0","51.0","9.8"
"Renault Megane Berlina MB4 (Fase 2) E-TECH Híbrido enchufable 117kW (160CV) (semi: 2EA2 NHH6UP, 2BU2 NHH6UP, 2EA3 NHH6UP, 2RSL NHH6UP)","","Híbridos enchufables","M1","2060","15.9","74.0","51.0","9.8"
"Renault Megane Berlina MB4 (Fase 2) E-TECH Híbrido enchufable 117kW (160CV) (semi: 2EA2 NHH6UPY,2BU2 NHH6UPY,2EA3 NHH6UPY,2RSL NHH6UPY)","","Híbridos enchufables","M1","2060","15.9","74.0","51.0","9.8"
"Renault Megane Berlina MB4 (Fase 2) E-TECH Híbrido enchufable 117kW (160CV) (semi: 2EA2 NHH6UPZ, 2EA3 NHH6UPZ)","","Híbridos enchufables","M1","2060","15.9","74.0","51.0","9.8"
"Renault Megane Berlina MB4 (Fase 2) R.S. TCe 221 kW (300CV) EDC GPF DFULL (Semi : 2RS1 M8A6US)","","Gasolina","M1","1905","","","",""
"Renault Megane Berlina MB4 (Fase 2) R.S. TROPHY TCe 221 kW (300CV) EDC GPF (Semi : 2HER M8A6US)","","Gasolina","M1","1931","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 103 kW (140 cv) EDC GPF (semi: 2EA3 NBA6USA)","","Gasolina","M1","1810","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 103 kW (140 cv) GPF DFULL (semi: 2EA2 NBM6USY, 2EA3 NBM6USY, 2RSL NBM6USY,2EA3FNBM6USY)","","Gasolina","M1","1784","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 103 kW (140 cv) GPF DFULL (semi: 2EA2 NBM6USZ, 2EA3 NBM6USZ, 2EA3FNBM6USZ, 2EA3FNBM6USZ)","","Gasolina","M1","1784","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 103 kW (140 cv) GPF DFULL (semi: 2RSL NBM6USC opc RALU18)","","Gasolina","M1","1784","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 103 kW (140 cv) GPF DFULL (semi: 2RSL NBM6USC)","","Gasolina","M1","1784","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 103 kW (140 cv)GPF Dfull(semi:2EA2 NBM6USC,2RSL NBM6USC)","","Gasolina","M1","1784","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 117 kW (160 cv) EDC GPF DFULL (semi: 2EA3 NBA6US, 2EA3 NBA6USY)","","Gasolina","M1","1813","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 117 kW (160 cv) EDC GPF DFULL (semi: 2RSL NCA6USC)","","Gasolina","M1","1813","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 85 kW (115CV) GPF (semi: 2EA1 MDM6US, 2EA2 MDM6USC,2EA2 MDM6USY)","","Gasolina","M1","1784","","","",""
"Renault Megane Berlina MB4 (Fase 2) TCe 85 kW (115CV) GPF (semi:, 2EA2HMDM6USY PROJA, 2EA2HMDM6USY PROJAB)","","Gasolina","M1","1765","","","",""
"Renault Megane E-TECH 100% eléctrico  EV40 130 cv standard charge (semi: EQU M J2 N, EQU R J2 N)","","Eléctricos puros","M1","2050","14.8","96.0","310.0","40.0"
"Renault Megane E-TECH 100% eléctrico EV40 130 cv boost charge (semi: ZEN M J2 N, INT M J2 N)","","Eléctricos puros","M1","2050","14.7","96.0","310.0","40.0"
"Renault Megane E-TECH 100% eléctrico EV40 130 cv standard charge (semi: ZEN M J2 NE / INT M J2 NE)","","Eléctricos puros","M1","2017","16.2","96.0","300.0","40.0"
"Renault Megane E-TECH 100% eléctrico EV60 130 cv optimum charge (semi: 2BUS M J2 L)","","Eléctricos puros","M1","2116","15.9","96.0","470.0","60.0"
"Renault Megane E-TECH 100% eléctrico EV60 130 cv optimum charge (semi: EVE2M J2 L, EVE2H J2 L, EVE2R J2 L)","","Eléctricos puros","M1","2137","15.9","96.0","470.0","60.0"
"Renault Megane E-TECH 100% eléctrico EV60 130 cv super charge (semi: BUS M J2 L)","","Eléctricos puros","M1","2116","15.7","96.0","470.0","60.0"
"Renault Megane E-TECH 100% eléctrico EV60 220 cv optimum charge (semi: 2ZEN M J1 L / 2INT M J1 L / 2PRE M J1 L)","","Eléctricos puros","M1","2158","16.4","160.0","450.0","60.0"
"Renault Megane E-TECH 100% eléctrico EV60 220 cv optimum charge (semi: TEC2M J1 L, ICO2M J1 L, TEC2H J1 L, ICO2H J1 L)","","Eléctricos puros","M1","2158","16.4","160.0","450.0","60.0"
"Renault Megane E-TECH 100% eléctrico EV60 220 cv super charge (semi: TEC M J1 L, TEC H J1 L, TEC R J1 L)","","Eléctricos puros","M1","2158","16.3","160.0","450.0","60.0"
"Renault Megane E-TECH 100% eléctrico EV60 220 cv super charge (semi: TEC2R J1 L, ICO2R J1 L)","","Eléctricos puros","M1","2158","16.4","160.0","450.0","60.0"
"Renault Megane E-TECH 100% eléctrico EV60 220 cv super charge (semi: ZEN M J1 L / INT M J1 L / PRE M J1 L)","","Eléctricos puros","M1","2158","16.3","160.0","450.0","60.0"
"Renault Megane E-TECH 100% eléctrico GSR2 160 kW (220 cv) autonomía confort (Semi: TEC G J1 L, ICO G J1 L)","","Eléctricos puros","M1","2165","143.7","160.0","638.0","60.0"
"Renault Megane E-TECH 100% eléctrico GSR2 96 kW (130 cv) autonomía confort (Semi: EVO G J2 L)","","Eléctricos puros","M1","2145","143.7","96.0","638.0","60.0"
"Renault Megane E-TECH 100% eléctrico GSR2 96 kW (130 cv) autonomía urbana (Semi: EVO G J2 N)","","Eléctricos puros","M1","2060","139.2","96.0","429.0","40.0"
"Renault Megane MB4 Blue dCi 110 kW (150CV) EDC - 18 EA3 A7A6T (RALU17,GLN A7A6T RALU17 y BOS A7A6T RALU179)","","Gasóleo","M1","1994","","","",""
"Renault Megane MB4 Blue dCi 110 kW (150CV) EDC -18 EA3 A7A6T (EA3 A7A6T RALU18,GLN A7A6T RALU18 BOS A7A6T RALU18)","","Gasóleo","M1","1994","","","",""
"Renault Megane MB4 Blue dCi 70 kW (95CV) - 18 (Semi: EA1 A2M6T con llanta 15)","","Gasóleo","M1","1898","","","",""
"Renault Megane MB4 Blue dCi 70 kW (95CV) - 18 (Semi: LT2 A2M6T con llanta 16 y Semi: BX2 A2M6T con llanta 16)","","Gasóleo","M1","1898","","","",""
"Renault Megane MB4 Blue dCi 70 kW (95CV) - 18 (Semi: LT3 A2M6T) (RALU17)","","Gasóleo","M1","1898","","","",""
"Renault Megane MB4 Blue dCi 85 kW (115CV) - 18 (Semi: EA3 A6M6T llanta 17, GLN A6M6T llanta 17 y BOS A6M6T llanta 17)","","Gasóleo","M1","1898","","","",""
"Renault Megane MB4 Blue dCi 85 kW (115CV) - 18 (Semi: EA3 A6M6T, GLN A6M6T y BOS A6M6T todos con opc. llanta 18)","","Gasóleo","M1","1898","","","",""
"Renault Megane MB4 Blue dCi 85 kW (115CV) - 18 (Semi: LT2 A6M6T con llanta 16 y Semi: BX2 A6M6T con llanta 16)","","Gasóleo","M1","1898","","","",""
"Renault Megane MB4 Blue dCi 85 kW (115CV) - 18 (Semi: LT3 A6M6T) (RALU17)","","Gasóleo","M1","1898","","","",""
"Renault Megane MB4 Blue dCi 85 kW (115CV) EDC - 17 (RALU17)(Semi: EA3 A6A6T *GLN A6A6T *BOS A6A6T)","","Gasóleo","M1","1926","","","",""
"Renault Megane MB4 Blue dCi 85 kW (115CV) EDC - 18 (RALU18)(Semi: EA3 A6A6T*GLN A6A6T *BOS A6A6T)","","Gasóleo","M1","1926","","","",""
"Renault Megane MB4 R.S. TCe 205 kW (280CV )GPF (semi: RS1 M6M6T)","","Gasolina","M1","1907","","","",""
"Renault Megane MB4 R.S. TCe 205 kW (280CV) EDC GPF (semi: RS1 M6A6T)","","Gasolina","M1","1931","","","",""
"Renault Megane MB4 R.S. TCe 205 kW (280CV) EDC GPF (semi:RS1 M6A6T RALU19)","","Gasolina","M1","1931","","","",""
"Renault Megane MB4 R.S. TCe 205 kW (280CV) GPF (semi: RS1 M6M6T RALU19)","","Gasolina","M1","1907","","","",""
"Renault Megane MB4 R.S. Tce GPF 205 kW (280CV)","","Gasolina","M1","1907","","","",""
"Renault Megane MB4 R.S. Tce GPF 205 kW (280CV) EDC (Semi: RS1 M6A6T)","","Gasolina","M1","1931","","","",""
"Renault Megane MB4 R.S. Tce GPF 205 kW (280CV) EDC RS1 M6A6T RALU19","","Gasolina","M1","1931","","","",""
"Renault Megane MB4 R.S. Tce GPF 205 kW (280CV) RS1 M6M6T","","Gasolina","M1","1907","","","",""
"Renault Megane MB4 R.S. Trophy TCe 221 kW (300CV) EDC GPF (semi: TPY M8A6T)","","Gasolina","M1","1923","","","",""
"Renault Megane MB4 R.S. Trophy TCe 221 kW (300CV) GPF (semi: TPY M8M6T)","","Gasolina","M1","1899","","","",""
"Renault Megane MB4 TCe 103 kW (140 cv) EDC GPF (semi: EA3 NBA6T RALU18, GLN NBA6T RALU18, BOS NBA6T RALU18)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 TCe 103 kW (140 cv) EDC GPF (semi:EA3 NBA6T RALU17,GLN NBA6T RALU17,BOS NBA6T RALU17)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 TCe 103 kW (140 cv) EDC GPF (SIN MEX) (semi: LT2 NBA6T RALU16)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 TCe 103 kW (140 cv) GPF (semi: EA3 NBM6T opc RALU18, GLN NBM6T opc RALU18)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 TCe 103 kW (140 cv) GPF (semi: EA3L NBM6T RALU16,EA3 NBM6T SF,GLN NBM6T SF RALU17)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 TCe 103 kW (140 cv) GPF (semi: LT2L NBM6T RALU16,BX2L NBM6T RALU16)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 TCe 103 kW (140 cv) GPF (semi: LT3 NBM6T RALU17,EA3 NBM6T RALU17,GLN NBM6T RALU17)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 TCe 117 kW (160 cv) EDC GPF (semi: GLN NCA6T RALU17,BOS NCA6T RALU17)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 TCe 117 kW (160 cv) EDC GPF (semi:GLN NCA6T opc RALU18,BOS NCA6T opc RALU18)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 TCe 117 kW (160 cv) GPF (semi: GLN NCA6T opc RALU18 BOS NCA6T opc RALU18)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 TCe 117 kW (160 cv) GPF (semi: GLN NCA6T RALU17, BOS NCA6T RALU17)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 TCe 74kW (100CV) GPF (semi: EA1 N8M6T RTOL15","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 TCe 74kW (100CV) GPF (semi: EA1L N8M6T RTOL15)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 TCe 85 kW (115 cv) GPF (semi: EA1 N9M6T RTOL15 LT3 N9M6T RALU17)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 TCe 85 kW (115 cv) GPF (semi: LT2 N9M6T RALU16 CO2 =120)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 TCe 85 kW (115 cv) GPF (semi: LT2L N9M6T RALU16 BX2L N9M6T RALU16)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140 cv) - 18 (Semi: LT3 NBM6T) (RALU17)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140 cv) (semi: REA3 NBM6T SF,GLN NBM6T SF(RALU17), GLN NBM6T SF(RALU17))","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140 cv) (semi:(RALU16: LT2L NBM6T,BX2L NBM6T y EA3L NBM6T),EA3 NBM6T SF,)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140 cv) EDC - 18 (Semi: LT3 NBA6T) (RALU17)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140CV) - 18 (Semi: EA3 NBM6T con llanta 17 y Semi: GLN NBM6T con llanta 17)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140CV) - 18 (Semi: EA3 NBM6T opc. llanta 18 y Semi: GLN NBM6T opc. llanta 18)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140CV) - 18 (Semi: LT2 NBM6T con llanta 16 y Semi: BX2 NBM6T con llanta 16)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140CV) EDC - 18 (RALU17)(Semi: BOS NBA6T)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140CV) EDC - 18 (RALU17)(Semi: EA3 NBA6T*GLN NBA6T)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140CV) EDC - 18 (RALU18)(BOS NBA6T )","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140CV) EDC - 18 (RALU18)(EA3 NBA6T *GLN NBA6T)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 Tce GPF 103 kW (140CV) EDC - 18 (SIN MEX) - (Semi: LT2 NBA6T con llanta 16)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 Tce GPF 117 kW (160 cv) EDC - 18 (RALU17)(Semi: GLN NCA6T* BOS NCA6T)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 Tce GPF 117 kW (160 cv) EDC - 18 (RALU18)(Semi: GLN NCA6T* BOS NCA6T)","","Gasolina","M1","1839","","","",""
"Renault Megane MB4 Tce GPF 117 kW (160CV) - 18 (Semi: GLN NCM6T con llanta 17)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 117 kW (160CV) - 18 (Semi: GLN NCM6T opc. llanta 18)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 74kW (100CV) - 18 (Semi: EA1 N8M6T con llanta 15)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 85 kW (115 cv) - 18 (Semi: LT3 N9M6T) (RALU17)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 85 kW (115CV) - 18 (Semi: EA1 N9M6T con llanta 15)","","Gasolina","M1","1814","","","",""
"Renault Megane MB4 Tce GPF 85 kW (115CV) - 18 (Semi: LT2 N9M6T con llanta 16 y Semi: BX2 N9M6T con llanta 16)","","Gasolina","M1","1814","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) (semi: 2EA2 A6M6USA)","","Gasóleo","M1","1954","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) (Semi: 2EA3 A6M6TS RALU16, 2EA3 A6M6TS opc RALU17,2RSL A6M6TS RALU17)","","Gasóleo","M1","1857","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) (Semi: 2RSL A6M6TS opc RALU18)","","Gasóleo","M1","1857","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) Dfull (SEMI: 2EA1 A6M6US,2EA2 A6M6US,2BU2 A6M6US,2EA3 A6M6US)","","Gasóleo","M1","1954","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) Dfull (semi: 2EA2 A6M6USC,2BU2 A6M6USC)","","Gasóleo","M1","1954","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) Dfull (semi: 2EA2 A6M6USY, 2BU2 A6M6USY, 2EA3 A6M6USY, 2RSL A6M6USY)","","Gasóleo","M1","1954","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) Dfull (semi: 2EA3 A6A6USY, 2RSL A6A6USY)","","Gasóleo","M1","1980","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) Dfull (semi: 2EA3 A6A6USZ)","","Gasóleo","M1","1980","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) Dfull (SEMI: 2EA3 A6M6US opc RALU17 2RSL A6M6US)","","Gasóleo","M1","1954","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) Dfull (semi: 2RSL A6M6USC opc RALU18)","","Gasóleo","M1","1954","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) Dfull (semi: 2RSL A6M6USC)","","Gasóleo","M1","1954","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) Dfull (SEMI:2RSL A6M6US opc RALU18)","","Gasóleo","M1","1954","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) DFULL EDC (semi: 2EA2 NHH6UPY, 2BU2 NHH6UPY, 2EA3 NHH6UPY, 2RSL NHH6UPY)","","Gasóleo","M1","1980","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) DFULL EDC (Semi: 2EA3 A6A6US,2RSL A6A6US)","","Gasóleo","M1","1980","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) DFULL EDC (Semi: 2RSL A6A6US opc RALU18)","","Gasóleo","M1","1980","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) DFULL EDC (semi: 2RSL A6A6USC opc RALU18)","","Gasóleo","M1","1980","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) DFULL EDC (semi: 2RSL A6A6USC)","","Gasóleo","M1","1980","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) EDC (semi: 2EA2 A6A6USA)","","Gasóleo","M1","1954","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) EDC (Semi: 2EA3 A6A6TS ,2RSL A6A6TS opc RALU18)","","Gasóleo","M1","1857","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV) EDC (Semi: 2EA3 A6A6TS RALU16,2EA3 A6A6TS opc RALU17, 2RSL A6A6TS)","","Gasóleo","M1","1857","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) Blue dCi 85 kW (115CV)2EA1 A6M6TS RTOL16,2EA2 A6M6TS RTOL16,2EA2 A6M6TS opPKFB0L,2BU2 A6M6TS RTOL16","","Gasóleo","M1","1857","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) E-TECH Híbrido enchufable 117kW (160CV) (Semi: 2EA2 NHH6UP, 2BU2 NHH6UP, 2EA3 NHH6UP,2RSL NHH6UP)","","Híbridos enchufables","M1","2131","164.0","74.0","53.0","9.8"
"Renault Megane Sport Tourer MK4 (Fase 2) E-TECH Híbrido enchufable 117kW (160CV) (Semi: 2EA2 NHH6UPY,2BU2 NHH6UPY,2EA3 NHH6UPY,2RSL NHH6UPY)","","Híbridos enchufables","M1","1857","16.4","49.0","52.0","9.8"
"Renault Megane Sport Tourer MK4 (Fase 2) E-TECH Híbrido enchufable 117kW (160CV)(semi: 2EA3 NHH6UPZ, 2EA2 NHH6UPZ, 2ETC NHH6UPZ,2EA3 NHH6UPA)","","Híbridos enchufables","M1","1857","16.4","49.0","52.0","9.8"
"Renault Megane Sport Tourer MK4 (Fase 2) TCe 103 kW (140 cv) EDC GPF (SemI: 2EA3 NBA6TS (RALU16),2EA3 NBA6TS opc RALU17)","","Gasolina","M1","1857","","","",""
"Renault Megane Sport Tourer MK4 (Fase 2) TCe 103 kW (140 cv) EDC GPF (semi: 2EA3 NBA6USA)","","Gasolina","M1","1888","","","",""
